"STATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT11"
"USC00086078","2003-01-22",,,"0.00","0.0","0","76","42","44",,,
"USC00086078","2003-01-23",,,"0.00","0.0","0","75","44","60",,,
"USC00086078","2003-01-24",,,"0.00","0.0","0","75","33","37",,,
"USC00086078","2003-01-25",,,"0.00","0.0","0","55","36","50",,,
"USC00086078","2003-01-26",,,"0.00","0.0","0","70","36","66",,,
"USC00086078","2003-01-27",,,"0.00","0.0","0","75","36","51",,,
"USC00086078","2003-01-28",,,"0.00","0.0","0","68","45","45",,,
"USC00086078","2003-01-29",,,"0.00","0.0","0","73","44","52",,,
"USC00086078","2003-01-30",,,"0.00","0.0","0","76","51","55",,,
"USC00086078","2003-01-31",,,"0.00","0.0","0","81","54","56",,,
"USC00086078","2003-02-01",,,"0.00","0.0","0","82","54","69",,,
"USC00086078","2003-02-02",,,"0.00","0.0","0","82","42","58",,,
"USC00086078","2003-02-03",,,"0.00","0.0","0","82","42","47",,,
"USC00086078","2003-02-04",,,"0.00","0.0","0","79","47","57",,,
"USC00086078","2003-02-05",,,"0.00","0.0","0","80","57","66",,,
"USC00086078","2003-02-06",,,"0.00","0.0","0","78","54","67",,,
"USC00086078","2003-02-07",,,"0.00","0.0","0","82","64","69",,,
"USC00086078","2003-02-08",,,"0.00","0.0","0","84","61","61",,,
"USC00086078","2003-02-09",,,"0.00","0.0","0","78","60","62",,,
"USC00086078","2003-02-10",,,"0.00","0.0","0","84","61","65",,,
"USC00086078","2003-02-11",,,"0.00","0.0","0","81","57","57",,,
"USC00086078","2003-02-12",,,"0.00","0.0","0","78","52","52",,,
"USC00086078","2003-02-13",,,"0.00","0.0","0","76","49","50",,,
"USC00086078","2003-02-14",,,"0.00","0.0","0","76","48","63",,,
"USC00086078","2003-02-15",,,"0.00","0.0","0","81","48","64",,,
"USC00086078","2003-02-16",,,"0.00","0.0","0","85","65","77",,,
"USC00086078","2003-02-17",,,"0.44","0.0","0","86","65","68",,,
"USC00086078","2003-02-18",,,"0.00","0.0","0","86","53","54",,,
"USC00086078","2003-02-19",,,"0.00","0.0","0","72","53","55",,,
"USC00086078","2003-02-20",,,"0.00","0.0","0","86","54","63",,,
"USC00086078","2003-02-21",,,"0.02","0.0","0","88","62","72",,,
"USC00086078","2003-02-22",,,"0.00","0.0","0","88","62","75",,,
"USC00086078","2003-02-23",,,"0.61","0.0","0","75","65","70",,,
"USC00086078","2003-02-24",,,"0.00","0.0","0","84","55","56",,,
"USC00086078","2003-02-25",,,"0.00","0.0","0","83","56","62",,,
"USC00086078","2003-02-26",,,"0.00","0.0","0","84","62","64",,,
"USC00086078","2003-02-27",,,"0.00","0.0","0","87","64","72",,,
"USC00086078","2003-02-28",,,"0.00","0.0","0","87","64","72",,,
"USC00086078","2003-03-01",,,"0.00","0.0","0","87","68","78",,,
"USC00086078","2003-03-02",,,"0.00","0.0","0","86","72","81",,,
"USC00086078","2003-03-03",,,"0.00","0.0","0","87","68","68",,,
"USC00086078","2003-03-04",,,"0.00","0.0","0","87","67","74",,,
"USC00086078","2003-03-05",,,"0.00","0.0","0","88","69","69",,,
"USC00086078","2003-03-06",,,"0.00","0.0","0","90","69","69",,,
"USC00086078","2003-03-07",,,"0.00","0.0","0","89","69","82",,,
"USC00086078","2003-03-08",,,"0.00","0.0","0","89","68","82",,,
"USC00086078","2003-03-09",,,"0.00","0.0","0","91","65","86",,,
"USC00086078","2003-03-10",,,"0.25","0.0","0","88","72","72",,,
"USC00086078","2003-03-11",,,"0.00","0.0","0","85","68","68",,,
"USC00086078","2003-03-12",,,"0.00","0.0","0","87","68","70",,,
"USC00086078","2003-03-13",,,"0.00","0.0","0","87","67","67",,,
"USC00086078","2003-03-14",,,"0.00","0.0","0","90","67","67",,,
"USC00086078","2003-03-15",,,"0.02","0.0","0","90","68","75",,,
"USC00086078","2003-03-16",,,"0.00","0.0","0","87","66","84",,,
"USC00086078","2003-03-17",,,"1.75","0.0","0","89","65","65",,,
"USC00086078","2003-03-18",,,"0.05","0.0","0","85","64","65",,,
"USC00086078","2003-03-19",,,"0.00","0.0","0","89","64","77",,,
"USC00086078","2003-03-20",,,"0.00","0.0","0","90","75","79",,,
"USC00086078","2003-03-21",,,"0.00","0.0","0","90","76","82",,,
"USC00086078","2003-03-22",,,"0.00","0.0","0",,"75","83",,,
"USC00086078","2003-03-23",,,"0.05","0.0","0","88","68","68",,,
"USC00086078","2003-03-24",,,"0.38","0.0","0","73","65","65",,,
"USC00086078","2003-03-25",,,"0.00","0.0","0","81","55","55",,,
"USC00086078","2003-03-26",,,"0.00","0.0","0","84","55","65",,,
"USC00086078","2003-03-27",,,"0.10","0.0","0","84","64","69",,,
"USC00086078","2003-03-28",,,"0.30","0.0","0","81","65","68",,,
"USC00086078","2003-03-29",,,"0.00","0.0","0","85","66","72",,,
"USC00086078","2003-03-30",,,"0.00","0.0","0","89","64","76",,,
"USC00086078","2003-03-31",,,"0.13","0.0","0","88","52","52",,,
"USC00086078","2003-04-01",,,"0.00","0.0","0","64","45","45",,,
"USC00086078","2003-04-02",,,"0.00","0.0","0","74","44","55",,,
"USC00086078","2003-04-03",,,"0.00","0.0","0","79","55","58",,,
"USC00086078","2003-04-04",,,"0.00","0.0","0","83","57","61",,,
"USC00086078","2003-04-05",,,"0.00","0.0","0","87","61","79",,,
"USC00086078","2003-04-06",,,"0.01","0.0","0","89","69","81",,,
"USC00086078","2003-04-07",,,"0.00","0.0","0","90","71","78",,,
"USC00086078","2003-04-08",,,"0.00","0.0","0","90","70","80",,,
"USC00086078","2003-04-09",,,"0.00","0.0","0","90","70","79",,,
"USC00086078","2003-04-10",,,"0.00","0.0","0","81","66","67",,,
"USC00086078","2003-04-11",,,"0.00","0.0","0","73","65","69",,,
"USC00086078","2003-04-12",,,"0.00","0.0","0","74","59","67",,,
"USC00086078","2003-04-13",,,"0.00","0.0","0","79","54","70",,,
"USC00086078","2003-04-14",,,"0.00","0.0","0","82","54","59",,,
"USC00086078","2003-04-15",,,"0.00","0.0","0","87","59","63",,,
"USC00086078","2003-04-16",,,"0.00","0.0","0","86","63","64",,,
"USC00086078","2003-04-17",,,"0.00","0.0","0","88","63","67",,,
"USC00086078","2003-04-18",,,"0.00","0.0","0","86","65","67",,,
"USC00086078","2003-04-19",,,"0.00","0.0","0","89","65","74",,,
"USC00086078","2003-04-20",,,"0.30","0.0","0","89","65","78",,,
"USC00086078","2003-04-21",,,"0.00","0.0","0","88","66","70",,,
"USC00086078","2003-04-22",,,"0.00","0.0","0","87","65","68",,,
"USC00086078","2003-04-23",,,"0.00","0.0","0","85","67","70",,,
"USC00086078","2003-04-24",,,"0.00","0.0","0","87","66","66",,,
"USC00086078","2003-04-25",,,"0.00","0.0","0","89","65","75",,,
"USC00086078","2003-04-26",,,"1.78","0.0","0","88","63","64",,,
"USC00086078","2003-04-27",,,"0.57","0.0","0","86","64","78",,,
"USC00086078","2003-04-28",,,"0.00","0.0","0","86","70","70",,,
"USC00086078","2003-04-29",,,"0.00","0.0","0","88","68","68",,,
"USC00086078","2003-04-30",,,"0.12","0.0","0","87","70","71",,,
"USC00086078","2003-05-01",,,"0.85","0.0","0","78","68","78",,,
"USC00086078","2003-05-02",,,"0.00","0.0","0","86","69","76",,,
"USC00086078","2003-05-03",,,"0.00","0.0","0","88","70","70",,,
"USC00086078","2003-05-04",,,"0.00","0.0","0","91","71","72",,,
"USC00086078","2003-05-05",,,"0.00","0.0","0","91","72","72",,,
"USC00086078","2003-05-06",,,"0.00","0.0","0","92","72","74",,,
"USC00086078","2003-05-07",,,"0.00","0.0","0","91","72","72",,,
"USC00086078","2003-05-08",,,"0.00","0.0","0","93","71","80",,,
"USC00086078","2003-05-09",,,"0.00","0.0","0","93","71","82",,,
"USC00086078","2003-05-10",,,"0.00","0.0","0","93","73","82",,,
"USC00086078","2003-05-11",,,"0.00","0.0","0","92","73","84",,,
"USC00086078","2003-05-12",,,"0.00","0.0","0","92","73","73",,,
"USC00086078","2003-05-13",,,"0.00","0.0","0","92","72","74",,,
"USC00086078","2003-05-14",,,"0.00","0.0","0","94","74","74",,,
"USC00086078","2003-05-15",,,"1.10","0.0","0","92","70","71",,,
"USC00086078","2003-05-16",,,"0.12","0.0","0","91","71","83",,,
"USC00086078","2003-05-17",,,"0.00","0.0","0","92","71","83",,,
"USC00086078","2003-05-18",,,"0.29","0.0","0","94","71","85",,,
"USC00086078","2003-05-19",,,"0.07","0.0","0","94","74","74",,,
"USC00086078","2003-05-20",,,"1.20","0.0","0","91","71","82",,,
"USC00086078","2003-05-21",,,"0.02","0.0","0","92","71","80",,,
"USC00086078","2003-05-22",,,"0.00","0.0","0","91","70","71",,,
"USC00086078","2003-05-23",,,"0.00","0.0","0","93","71","81",,,
"USC00086078","2003-05-24",,,"0.10","0.0","0","90","71","76",,,
"USC00086078","2003-05-25",,,"0.00","0.0","0","90","71","87",,,
"USC00086078","2003-05-26",,,"0.00","0.0","0","92","73","80",,,
"USC00086078","2003-05-27",,,"0.00","0.0","0","93","73","74",,,
"USC00086078","2003-05-28",,,"1.03","0.0","0","90","73","76",,,
"USC00086078","2003-05-29",,,"0.20","0.0","0","85","74","74",,,
"USC00086078","2003-05-30",,,"0.29","0.0","0","89","69","80",,,
"USC00086078","2003-05-31",,,"0.00","0.0","0","88","68","77",,,
"USC00086078","2003-06-01",,,"0.20","0.0","0","91","77","86",,,
"USC00086078","2003-06-02",,,"0.00","0.0","0","91","73","74",,,
"USC00086078","2003-06-03",,,"0.00","0.0","0","94","73","78",,,
"USC00086078","2003-06-04",,,"0.46","0.0","0","94","73","74",,,
"USC00086078","2003-06-05",,,"0.21","0.0","0","91","74","77",,,
"USC00086078","2003-06-06",,,"0.11","0.0","0","92","74","77",,,
"USC00086078","2003-06-07",,,"0.50","0.0","0","94","75","87",,,
"USC00086078","2003-06-08",,,"0.15","0.0","0","94","75","84",,,
"USC00086078","2003-06-09",,,"0.00","0.0","0","94","75","77",,,
"USC00086078","2003-06-10",,,"0.00","0.0","0","93","74","74",,,
"USC00086078","2003-06-11",,,"1.40","0.0","0","93","75","77",,,
"USC00086078","2003-06-12",,,"0.23","0.0","0","95","74","77",,,
"USC00086078","2003-06-13",,,"0.09","0.0","0","90","74","76",,,
"USC00086078","2003-06-14",,,"0.43","0.0","0","93","73","74",,,
"USC00086078","2003-06-15",,,"0.00","0.0","0","93","73","83",,,
"USC00086078","2003-06-16",,,"0.30","0.0","0","93","75","75",,,
"USC00086078","2003-06-17",,,"0.07","0.0","0","91","76","77",,,
"USC00086078","2003-06-18",,,"0.30","0.0","0","90","74","77",,,
"USC00086078","2003-06-19",,,"1.25","0.0","0","90","73","75",,,
"USC00086078","2003-06-20",,,"0.33","0.0","0","90","74","78",,,
"USC00086078","2003-06-21",,,"0.32","0.0","0","93","74","77",,,
"USC00086078","2003-06-22",,,"2.10","0.0","0","91","73","77",,,
"USC00086078","2003-06-23",,,"0.80","0.0","0","84","74","75",,,
"USC00086078","2003-06-24",,,"0.34","0.0","0","83","74","76",,,
"USC00086078","2003-06-25",,,"0.89","0.0","0","88","71","72",,,
"USC00086078","2003-06-26",,,"0.00","0.0","0","91","72","73",,,
"USC00086078","2003-06-27",,,"0.00","0.0","0","93","73","77",,,
"USC00086078","2003-06-28",,,"0.59","0.0","0","90","71","71",,,
"USC00086078","2003-06-29",,,"0.05","0.0","0","90","70","80",,,
"USC00086078","2003-06-30",,,"0.00","0.0","0","84","80","84",,,
"USC00086078","2003-07-01",,,"0.00","0.0","0","94","75","75",,,
"USC00086078","2003-07-02",,,"0.00","0.0","0","94","75","78",,,
"USC00086078","2003-07-03",,,"0.00","0.0","0","92","77","77",,,
"USC00086078","2003-07-04",,,"1.23","0.0","0","91","73","82",,,
"USC00086078","2003-07-05",,,"0.21","0.0","0","92","73","80",,,
"USC00086078","2003-07-06",,,"0.32","0.0","0","91","76","77",,,
"USC00086078","2003-07-07",,,"0.05","0.0","0","93","76","76",,,
"USC00086078","2003-07-08",,,"0.50","0.0","0","94","75","77",,,
"USC00086078","2003-07-09",,,"0.15","0.0","0","95","75","78",,,
"USC00086078","2003-07-10",,,"0.00","0.0","0","95","75","76",,,
"USC00086078","2003-07-11",,,"0.10","0.0","0","94","75","77",,,
"USC00086078","2003-07-12",,,"0.75","0.0","0","96","71","80",,,
"USC00086078","2003-07-13",,,"0.34","0.0","0","93","73","84",,,
"USC00086078","2003-07-14",,,"1.95","0.0","0","94","73","74",,,
"USC00086078","2003-07-15",,,"1.00","0.0","0","92","74","74",,,
"USC00086078","2003-07-16",,,"0.70","0.0","0","94","73","75",,,
"USC00086078","2003-07-17",,,"0.00","0.0","0","94","72","72",,,
"USC00086078","2003-07-18",,,"0.00","0.0","0","94","73","78",,,
"USC00086078","2003-07-19",,,"0.84","0.0","0","96","72","78",,,
"USC00086078","2003-07-20",,,"0.20","0.0","0","94","74","89",,,
"USC00086078","2003-07-21",,,"0.00","0.0","0","94","74","77",,,
"USC00086078","2003-07-22",,,"0.00","0.0","0","95","77","78",,,
"USC00086078","2003-07-23",,,"0.17","0.0","0","93","74","74",,,
"USC00086078","2003-07-24",,,"0.05","0.0","0","95","71","71",,,
"USC00086078","2003-07-25",,,"0.00","0.0","0","91","71","75",,,
"USC00086078","2003-07-26",,,"1.03","0.0","0","96","71","78",,,
"USC00086078","2003-07-27",,,"0.02","0.0","0","92","74","85",,,
"USC00086078","2003-07-28",,,"0.02","0.0","0","96","74","76",,,
"USC00086078","2003-07-29",,,"0.45","0.0","0","93","71","75",,,
"USC00086078","2003-07-30",,,"1.06","0.0","0","94","71","77",,,
"USC00086078","2003-07-31",,,"0.05","0.0","0","94","71","74",,,
"USC00086078","2003-08-01",,,"0.03","0.0","0","93","73","76",,,
"USC00086078","2003-08-02",,,"1.35","0.0","0","92","73","77",,,
"USC00086078","2003-08-03",,,"0.14","0.0","0","93","73","84",,,
"USC00086078","2003-08-04",,,"0.07","0.0","0","93","73","75",,,
"USC00086078","2003-08-05",,,"0.00","0.0","0","95","75","77",,,
"USC00086078","2003-08-06",,,"0.15","0.0","0","92","76","78",,,
"USC00086078","2003-08-07",,,"0.03","0.0","0","94","75","76",,,
"USC00086078","2003-08-08",,,"0.02","0.0","0","92","76","77",,,
"USC00086078","2003-08-09",,,"1.15","0.0","0","92","74","77",,,
"USC00086078","2003-08-10",,,"0.88","0.0","0","87","72","82",,,
"USC00086078","2003-08-11",,,"0.00","0.0","0","92","72","75",,,
"USC00086078","2003-08-12",,,"0.00","0.0","0","94","74","83",,,
"USC00086078","2003-08-13",,,"0.31","0.0","0","96","74","81",,,
"USC00086078","2003-08-14",,,"0.03","0.0","0","92","77","77",,,
"USC00086078","2003-08-15",,,"0.75","0.0","0","87","75","83",,,
"USC00086078","2003-08-16",,,"0.74","0.0","0","94","73","76",,,
"USC00086078","2003-08-17",,,"2.40","0.0","0","94","72","84",,,
"USC00086078","2003-08-18",,,"0.03","0.0","0","94","72","76",,,
"USC00086078","2003-08-19",,,"0.00","0.0","0","94","75","84",,,
"USC00086078","2003-08-20",,,"1.19","0.0","0","95","72","80",,,
"USC00086078","2003-08-21",,,"1.88","0.0","0","89","73","73",,,
"USC00086078","2003-08-22",,,"0.07","0.0","0","91","73","87",,,
"USC00086078","2003-08-23",,,"0.28","0.0","0","91","73","76",,,
"USC00086078","2003-08-24",,,"0.00","0.0","0","94","74","82",,,
"USC00086078","2003-08-25",,,"0.35","0.0","0","95","75","75",,,
"USC00086078","2003-08-26",,,"0.01","0.0","0","95","74","89",,,
"USC00086078","2003-08-27",,,"0.69","0.0","0","95","74","80",,,
"USC00086078","2003-08-28",,,"0.05","0.0","0","95","77","77",,,
"USC00086078","2003-08-29",,,"0.31","0.0","0","88","74","78",,,
"USC00086078","2003-08-30",,,"0.52","0.0","0","95","75","82",,,
"USC00086078","2003-08-31",,,"0.00","0.0","0",,,,,,
"USC00086078","2003-09-01",,,"0.00","0.0","0","95","75",,,,
"USC00086078","2003-09-02",,,"0.00","0.0","0","93","75",,,,
"USC00086078","2003-09-03",,,"0.01","0.0","0","93","75","78",,,
"USC00086078","2003-09-04",,,"1.28","0.0","0","92","76","82",,,
"USC00086078","2003-09-05",,,"0.00","0.0","0","92","76","76",,,
"USC00086078","2003-09-06",,,"1.80",,"0",,"74","85",,,
"USC00086078","2003-09-07",,,"0.02","0.0","0","91","80","85",,,
"USC00086078","2003-09-08",,,"0.00","0.0","0","91","77","78",,,
"USC00086078","2003-09-09",,,"0.00","0.0","0","92","74","78",,,
"USC00086078","2003-09-10",,,"0.00","0.0","0","92","73","77",,,
"USC00086078","2003-09-11",,,"0.00","0.0","0","91","75","75",,,
"USC00086078","2003-09-12",,,"0.00","0.0","0","92","74","79",,,
"USC00086078","2003-09-13",,,"0.44","0.0","0","93","73","79",,,
"USC00086078","2003-09-14",,,"0.05","0.0","0","91","74","79",,,
"USC00086078","2003-09-15",,,"0.00","0.0","0","93","76","76",,,
"USC00086078","2003-09-16",,,"0.00","0.0","0","93","73","76",,,
"USC00086078","2003-09-17",,,"0.16","0.0","0","92","74","77",,,
"USC00086078","2003-09-18",,,"1.49","0.0","0","93","73","73",,,
"USC00086078","2003-09-19",,,"0.00","0.0","0","93","72","81",,,
"USC00086078","2003-09-20",,,"0.47","0.0","0","94","76","81",,,
"USC00086078","2003-09-21",,,"0.26","0.0","0","94","75","86",,,
"USC00086078","2003-09-22",,,"0.00","0.0","0","93","74","74",,,
"USC00086078","2003-09-23",,,"0.00","0.0","0","95","74","81",,,
"USC00086078","2003-09-24",,,"0.00","0.0","0","91","75","81",,,
"USC00086078","2003-09-25",,,"1.06","0.0","0","93","74","85",,,
"USC00086078","2003-09-26",,,"2.20","0.0","0","93","70","75",,,
"USC00086078","2003-09-27",,,"0.05","0.0","0","90","74","90",,,
"USC00086078","2003-09-28",,,"0.00","0.0","0","92","75","88",,,
"USC00086078","2003-09-29",,,"0.65","0.0","0","94","74","74",,,
"USC00086078","2003-09-30",,,"6.51","0.0","0","78","72","78",,,
"USC00086078","2003-10-01",,,"0.00","0.0","0","85","75","76",,,
"USC00086078","2003-10-02",,,"0.00","0.0","0","90","73","73",,,
"USC00086078","2003-10-03",,,"0.00","0.0","0","86","71","74",,,
"USC00086078","2003-10-04",,,"0.00","0.0","0",,,,,,
"USC00086078","2003-10-05",,,"0.00","0.0","0","90","72","81",,,
"USC00086078","2003-10-06",,,"0.00","0.0","0","91","72","72",,,
"USC00086078","2003-10-07",,,"0.00","0.0","0","92","71","84",,,
"USC00086078","2003-10-08",,,"0.00","0.0","0","92","70","76",,,
"USC00086078","2003-10-09",,,"0.00","0.0","0","93","72","72",,,
"USC00086078","2003-10-10",,,"0.00","0.0","0","91","72","75",,,
"USC00086078","2003-10-11",,,"0.00","0.0","0","91","74","78",,,
"USC00086078","2003-10-12",,,"0.00","0.0","0","91","73","86",,,
"USC00086078","2003-10-13",,,"0.00","0.0","0","92","74","74",,,
"USC00086078","2003-10-14",,,"0.00","0.0","0","93","75","84",,,
"USC00086078","2003-10-15",,,"0.00","0.0","0","90","75","78",,,
"USC00086078","2003-10-16",,,"0.00","0.0","0","88","65","65",,,
"USC00086078","2003-10-17",,,"0.00","0.0","0","88","65","76",,,
"USC00086078","2003-10-18",,,"0.00","0.0","0","90","65","72",,,
"USC00086078","2003-10-19",,,"0.00","0.0","0","87","67","78",,,
"USC00086078","2003-10-20",,,"0.00","0.0","0","88","68","68",,,
"USC00086078","2003-10-21",,,"0.00","0.0","0","90","68","74",,,
"USC00086078","2003-10-22",,,"0.00","0.0","0","88","64","82",,,
"USC00086078","2003-10-23",,,"0.00","0.0","0","88","64","79",,,
"USC00086078","2003-10-24",,,"0.00","0.0","0","87","67","73",,,
"USC00086078","2003-10-25",,,"0.00","0.0","0","91","67","84",,,
"USC00086078","2003-10-26",,,"0.09","0.0","0","91","67","84",,,
"USC00086078","2003-10-27",,,"0.00","0.0","0","91","68","84",,,
"USC00086078","2003-10-28",,,"0.00","0.0","0","91","68","78",,,
"USC00086078","2003-10-29",,,"1.02","0.0","0","86","69","74",,,
"USC00086078","2003-10-30",,,"0.00","0.0","0","83","64","64",,,
"USC00086078","2003-10-31",,,"0.00","0.0","0","88","64","80",,,
"USC00086078","2003-11-01",,,"0.00","0.0","0","89","68","74",,,
"USC00086078","2003-11-02",,,"0.00","0.0","0","88","68","80",,,
"USC00086078","2003-11-03",,,"0.69","0.0","0","87","70","71",,,
"USC00086078","2003-11-04",,,"0.98","0.0","0","84","71","75",,,
"USC00086078","2003-11-05",,,"0.12","0.0","0","87","70","84",,,
"USC00086078","2003-11-06",,,"0.69","0.0","0","88","73","76",,,
"USC00086078","2003-11-07",,,"0.58","0.0","0","88","71","76",,,
"USC00086078","2003-11-08",,,"0.00","0.0","0","87","72","78",,,
"USC00086078","2003-11-09",,,"0.00","0.0","0","90","74","80",,,
"USC00086078","2003-11-10",,,"0.00","0.0","0","90","72","78",,,
"USC00086078","2003-11-11",,,"0.00","0.0","0","87","69","80",,,
"USC00086078","2003-11-12",,,"0.00","0.0","0","87","67","76",,,
"USC00086078","2003-11-13",,,"0.00","0.0","0","87","67","73",,,
"USC00086078","2003-11-14",,,"0.00","0.0","0","84","61","67",,,
"USC00086078","2003-11-15",,,"0.00","0.0","0","83","61","71",,,
"USC00086078","2003-11-16",,,"0.00","0.0","0","83","61","80",,,
"USC00086078","2003-11-17",,,"0.00","0.0","0","85","63","79",,,
"USC00086078","2003-11-18",,,"0.00","0.0","0","88","67","81",,,
"USC00086078","2003-11-19",,,"0.00","0.0","0","88","70","79",,,
"USC00086078","2003-11-20",,,"0.15","0.0","0","82","58","66",,,
"USC00086078","2003-11-21",,,"0.00","0.0","0","76","58","66",,,
"USC00086078","2003-11-22",,,"0.00","0.0","0","81","60","72",,,
"USC00086078","2003-11-23",,,"0.00","0.0","0",,,,,,
"USC00086078","2003-11-24",,,"0.00","0.0","0","84","61","83",,,
"USC00086078","2003-11-25",,,"0.00","0.0","0","86","65","79",,,
"USC00086078","2003-11-26",,,"0.00","0.0","0","87","63","73",,,
"USC00086078","2003-11-27",,,"0.00","0.0","0",,,,,,
"USC00086078","2003-11-28",,,"0.00","0.0","0","88","60","81",,,
"USC00086078","2003-11-29",,,"0.00","0.0","0","88","60","74",,,
"USC00086078","2003-11-30",,,"0.00","0.0","0","88","48","56",,,
"USC00086078","2003-12-01",,,"0.00","0.0","0","78","56","64",,,
"USC00086078","2003-12-02",,,"0.00","0.0","0","78","52","62",,,
"USC00086078","2003-12-03",,,"0.00","0.0","0","79","52","65",,,
"USC00086078","2003-12-04",,,"0.00","0.0","0","81","61","71",,,
"USC00086078","2003-12-05",,,"0.00","0.0","0","86","63","73",,,
"USC00086078","2003-12-06",,,"0.00","0.0","0","85","56","59",,,
